,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
10,71.0,5.6752,5.6771865,5.6780057,5.3587976,5.3569655,5.3585567,5.359672,5.3638206,5.359781,5.358521,5.3546767,5.3560314,5.3590817,5.3644867,5.372019,5.378578,5.3856673,5.3880563,5.388513,5.3909593,5.3920593,5.393097,5.3938174,5.3940163,5.392549,5.39024,5.3881927,5.3878264,5.385418,5.3834357,5.3801007,5.376534,5.3742676,5.3727746,5.373655,5.375303,5.373812198638916,5.371227741241455,5.371095657348633,5.371856689453125,5.373569488525391,5.37474250793457,5.376704692840576,5.378689289093018,5.379575252532959,5.380241394042969,
11,72.0,4.842369,4.824873,4.8047223,4.782981,4.7594924,4.7429795,4.7257934,4.746472,4.7715545,4.7944984,4.806633,4.810901,4.8044815,4.798166,4.8178096,4.8255186,4.834707,4.8399014,4.839568,4.8366323,4.848822,4.8517184,4.858482,4.8496614,4.852432,4.856396,4.8403764,4.8345532,4.8290563,4.822598,4.819276,4.8387794,4.8613987,4.8887577,4.9083023,4.929035,,,,,,,,,,,
12,77.0,5.2455444,5.1441016,4.9709625,4.8425446,4.775551,4.763773,4.7773747,4.7694035,4.793371,4.812718,4.7852473,4.786528,4.9084897,5.013924,5.01448,5.012054,5.0076127,5.0019417,5.001316,5.005594,5.011425,5.01231,5.013963,5.0161953,4.9040427,4.6816115,4.6866236,4.6916294,4.7523994,4.897307,4.9050236,4.951284,4.9681726,4.946491,4.948727,4.9561844,,,,,,,,,,,
13,78.0,5.4122066,5.446108,5.4499984,5.476666,5.5030627,5.425676,5.3428073,5.334892,5.2524014,5.1905155,5.194664,5.212462,5.2263665,5.1815696,5.1799026,5.173483,5.153375,5.1491103,5.1577206,5.1608787,5.145001,5.1488504,5.114309,5.1024556,5.1322665,5.1221166,5.1721363,5.1403375,5.2118216,5.158921,5.1195107,5.123284,5.193567,5.1948886,5.1880074,5.175114,,,,,,,,,,,
14,79.0,4.9613457,4.922321,4.893793,5.0111923,5.0604596,5.010205,4.990438,4.983664,4.9762177,4.980156,4.9563117,4.906318,4.9084716,4.9161887,4.9021897,4.6933303,4.542659,4.5553055,4.67891,4.8041854,4.9431477,5.045713,5.084103,5.1760983,5.2382135,5.2569766,5.282204,5.458975,5.6135926,5.7261834,5.769808,5.7853947,5.7846675,5.81125,5.815747,5.8378053,,,,,,,,,,,
15,80.0,5.152012,5.076305,4.986628,4.8735814,4.7016144,4.670564,4.664976,4.6685843,4.655558,4.653173,4.656221,4.649889,4.6459365,4.642261,4.639601,4.6584964,4.6684566,4.6785674,4.680692,4.669891,4.6707654,4.6867275,4.7011337,4.7141795,4.7304616,4.732989,4.743651,4.741648,4.753913,4.7646003,4.777219,4.7934017,4.7984467,5.285904,5.2652454,5.2829432,,,,,,,,,,,
16,82.0,4.7402477,4.710737,4.6744733,4.6291137,4.621723,4.752115,4.7295194,4.7450957,4.779334,4.844938,4.8588786,4.850766,4.886491,4.9203696,4.9089837,4.9012036,4.8480077,4.641437,4.6226935,4.552113,4.4719872,4.358508,4.3029885,4.2965264,4.1940374,4.055346,4.0368414,4.012534,4.0107417,4.0236754,4.037499,4.103039,4.152634,4.2138257,4.332329,4.3735614,4.384960651397705,4.396850109100342,4.389889717102051,4.371281147003174,4.364094257354736,4.363178253173828,4.3634819984436035,4.3326263427734375,4.296034336090088,4.23411750793457,4.097225189208984
17,83.0,5.184009,5.1987357,5.193365,5.1787834,5.16361,5.1383533,5.0916343,4.978434,4.8128796,4.4826684,4.2379003,4.17201,4.0996604,4.0805,4.081125,4.078045,4.056108,4.0359693,4.2722516,4.2819395,4.275531,4.2658324,4.259772,4.2608533,4.281531,4.2697425,4.269783,4.2715774,4.2694125,4.273577,3.971872,3.941541,4.1830554,4.484074,4.6420217,4.7016487,,,,,,,,,,,
18,84.0,4.631525,4.627067,4.6261063,4.6220617,4.6132374,4.638929,4.6444316,4.6408496,4.647799,4.6536274,4.6662025,4.6794086,4.690671,4.6995535,4.703188,4.7029653,4.7091746,4.689215,4.680781,4.6936173,4.6940784,4.695402,5.362324,5.3603096,5.3573346,5.3566375,5.3562717,5.3581347,5.360083,5.361545,5.3615212,5.358397,5.3568273,5.3550835,4.660033,4.656859,,,,,,,,,,,
19,85.0,5.1869206,5.12312,5.0717163,5.0207043,5.078608,5.132141,5.168242,5.1744037,5.168875,5.1787,5.1805305,5.176883,5.1707325,5.1641273,5.1567416,5.1612,5.170758,5.180941,5.1807775,5.1774545,5.1827884,5.1821055,5.1754446,5.174565,5.1767917,5.1785617,5.175607,5.170328,5.167999,5.158833,5.1917276,5.24369,5.2884116,5.3318934,5.3658524,5.9595885,,,,,,,,,,,
20,87.0,4.95046,4.9161663,4.8734727,4.810637,4.72233,4.61295,4.583008,4.5616755,4.546572,4.539202,4.5303764,4.5353045,4.5336113,4.5276475,4.521595,4.514813,4.5194964,4.5138288,4.518575,4.51989,4.5223727,4.5123677,4.506516,4.5062027,4.504238,4.5039706,4.504426,4.5065856,4.4976764,4.495186,4.628674,4.7396092,4.833628,4.9199023,5.0085945,5.052753,,,,,,,,,,,
21,88.0,5.361545,5.3094373,5.2403283,5.1720295,5.0656505,4.9983993,4.982,5.39041,5.3822618,5.3744407,5.36651,5.3512154,5.334684,5.3230247,5.3085356,5.29752,5.2943497,5.296615,5.2967463,4.77949,4.7839584,4.786106,4.7911606,4.793407,4.8028235,4.8099747,4.8169703,4.821064,4.839357,4.955567,4.951877,5.0831523,5.182692,5.277388,5.328512,5.3561096,,,,,,,,,,,
22,89.0,5.8361487,5.8823166,5.8886337,5.8974366,5.9124093,5.926206,5.935501,5.946711,5.933764,5.918817,5.894114,5.4599743,5.4492435,5.4352794,5.4568686,5.4785275,5.4751163,5.4643764,5.452889,5.4423165,5.466034,5.4628086,5.4465737,5.426296,5.404774,5.3823543,5.3589034,5.342058,5.340223,5.3269534,5.310023,5.2981954,5.2500343,5.2226195,5.2143216,5.210401,,,,,,,,,,,
23,91.0,5.351252,5.296947,5.1969543,5.132708,5.0631785,4.954724,4.795221,4.7641797,4.7706885,4.79077,4.7754154,4.784043,4.776027,4.7641234,4.768335,4.764113,4.7651496,4.782046,4.7855945,4.7776656,4.7886405,4.7886796,4.9499435,5.060083,5.1310062,5.135139,5.1300654,5.133702,5.135467,5.1404424,5.1955724,5.2752395,5.3342476,5.4503365,5.506947,5.5197673,,,,,,,,,,,
24,92.0,4.7572274,4.735123,4.692462,4.631413,4.5415864,5.0975137,5.0027966,4.984585,4.9881287,5.0181327,5.0396466,5.0640063,5.0895076,5.108883,5.112028,5.1100955,5.10696,4.4613214,4.456671,4.49143,4.5819435,4.6252933,4.6623883,4.6911,4.764133,4.9728,5.0919657,5.095576,5.0834355,5.0594697,5.019867,4.9716835,4.9727893,4.971781,4.970267,4.983935,,,,,,,,,,,
25,93.0,4.6385283,4.634916,4.612265,4.583156,4.5577407,4.546535,4.56196,4.514178,4.421325,4.5051723,4.501017,4.492357,5.031883,5.0608416,5.071358,5.081265,5.0841866,5.0754523,5.060698,5.16485,5.2039514,5.1601386,5.174356,5.176397,4.749365,4.801575,4.791742,4.7717347,4.7599964,4.747016,4.6953,4.5318146,4.4519634,4.813984,4.9702725,5.0163674,,,,,,,,,,,
